id,exp_years,diplomes,certifications,hard_skills,soft_skills,langues,localisation,mobilite,disponibilite,full_text,322,14,MBA Management Digital,Aucune,"['Digital Strategy', 'Email Campaigns', 'Content Creation', 'SEO', 'Brand Management', 'Analytics', 'Copywriting']","['Créativité', 'Leadership', 'Pensée analytique']","['Arabe', 'Espagnol']","Montréal, Canada",Pas mobile,Immédiate,"Expériences: Chargé de communication web chez DevFactory (2013-2018). Diplômes: MBA Management Digital. Certifications: Aucune. Compétences techniques: Digital Strategy, Email Campaigns, Content Creation, SEO, Brand Management, Analytics, Copywriting. Compétences comportementales: Créativité, Leadership, Pensée analytique. Langues: Arabe, Espagnol. Localisation: Montréal, Canada. Mobilité: Pas mobile. Disponibilité: Immédiate. Poste recherché: Chargé de communication web."
317.0,12.0,Diplôme d'ingénieur Informatique,AWS Certified Solutions Architect,"['PowerShell', 'Terraform', 'Windows Server', 'SIEM', 'Metasploit', 'Linux', 'Nmap', 'Penetration Testing']","['Pensée analytique', 'Gestion du temps', 'Esprit critique']","['Français', 'Arabe']","Abidjan, Côte d'Ivoire",Ouvert au télétravail,Dans 3 mois,"Expériences: Ingénieur Cloud chez CloudInnovate (2010-2013). Administrateur système chez CloudInnovate (2012-2013). Administrateur système chez SmartTech (2014-2015). Diplômes: Diplôme d'ingénieur Informatique. Certifications: AWS Certified Solutions Architect. Compétences techniques: PowerShell, Terraform, Windows Server, SIEM, Metasploit, Linux, Nmap, Penetration Testing. Compétences comportementales: Pensée analytique, Gestion du temps, Esprit critique. Langues: Français, Arabe. Localisation: Abidjan, Côte d'Ivoire. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Conseiller support technique.",,,,,,,,,,,
318.0,8.0,Master Design,Kubernetes Administrator,"['Wireshark', 'Terraform', 'Firewall', 'Ansible', 'Azure', 'Penetration Testing', 'SIEM']","['Leadership', 'Créativité', 'Adaptabilité']","['Anglais', 'Espagnol']","Bruxelles, Belgique",Mobile,Immédiate,"Expériences: Architecte réseau chez TechCorp (2016-2017). Ingénieur Cloud chez DevFactory (2018-2021). Ingénieur Cloud chez InnovateLab (2020-2023). Diplômes: Master Design. Certifications: Kubernetes Administrator. Compétences techniques: Wireshark, Terraform, Firewall, Ansible, Azure, Penetration Testing, SIEM. Compétences comportementales: Leadership, Créativité, Adaptabilité. Langues: Anglais, Espagnol. Localisation: Bruxelles, Belgique. Mobilité: Mobile. Disponibilité: Immédiate. Poste recherché: Expert Sécurité IT.",,,,,,,,,,,
319.0,3.0,Master Data Science,Adobe Certified Expert,"['AWS', 'Bash', 'Metasploit', 'PowerShell', 'Python', 'Ansible']","['Pensée analytique', 'Empathie', 'Travail en équipe']","['Français', 'Anglais']","Casablanca, Maroc",Mobile,Dans 1 mois,"Expériences: Administrateur système chez DevFactory (2021-2023). Diplômes: Master Data Science. Certifications: Adobe Certified Expert. Compétences techniques: AWS, Bash, Metasploit, PowerShell, Python, Ansible. Compétences comportementales: Pensée analytique, Empathie, Travail en équipe. Langues: Français, Anglais. Localisation: Casablanca, Maroc. Mobilité: Mobile. Disponibilité: Dans 1 mois. Poste recherché: Architecte systèmes embarqués.",,,,,,,,,,,
320.0,12.0,Diplôme d'ingénieur Informatique,AWS Certified Solutions Architect,"['PowerShell', 'Terraform', 'Windows Server', 'SIEM', 'Metasploit', 'Linux', 'Nmap', 'Penetration Testing']","['Pensée analytique', 'Gestion du temps', 'Esprit critique']","['Français', 'Arabe']","Abidjan, Côte d'Ivoire",Ouvert au télétravail,Dans 3 mois,"Expériences: Ingénieur Cloud chez CloudInnovate (2010-2013). Administrateur système chez CloudInnovate (2012-2013). Administrateur système chez SmartTech (2014-2015). Diplômes: Diplôme d'ingénieur Informatique. Certifications: AWS Certified Solutions Architect. Compétences techniques: PowerShell, Terraform, Windows Server, SIEM, Metasploit, Linux, Nmap, Penetration Testing. Compétences comportementales: Pensée analytique, Gestion du temps, Esprit critique. Langues: Français, Arabe. Localisation: Abidjan, Côte d'Ivoire. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Conseiller support technique.",,,,,,,,,,,
321.0,3.0,Master Informatique,,"['Python', 'Django']",['Communication'],['Français'],Paris,Mobile,Immédiate,"Expériences: Dev chez TechCorp. Diplômes: Master Informatique. Certifications: None. Compétences techniques: Python, Django. Compétences comportementales: Communication. Langues: Français. Localisation: Paris. Mobilité: Mobile. Disponibilité: Immédiate.",,,,,,,,,,,
,,,,,,,,,,,323.0,14.0,Master Design,Microsoft Azure Administrator,"['Content Creation', 'Social Media', 'Digital Strategy', 'Analytics', 'Brand Management', 'Email Campaigns']","['Empathie', 'Communication', 'Leadership']","['Anglais', 'Allemand']","Casablanca, Maroc",Ouvert au télétravail,Dans 3 mois,"Expériences: Chargé de communication web chez BigDataCorp (2012-2015). Chargé de communication web chez SmartTech (2018-2023). Chargé de communication web chez FinTechX (2011-2014). Diplômes: Master Design. Certifications: Microsoft Azure Administrator. Compétences techniques: Content Creation, Social Media, Digital Strategy, Analytics, Brand Management, Email Campaigns. Compétences comportementales: Empathie, Communication, Leadership. Langues: Anglais, Allemand. Localisation: Casablanca, Maroc. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Chargé de communication web."
,,,,,,,,,,,324.0,5.0,MBA Management Digital,Adobe Certified Expert,"['SEO', 'Content Creation', 'Copywriting', 'Social Media', 'Analytics', 'Email Campaigns', 'Brand Management']","['Adaptabilité', 'Travail en équipe', 'Communication']","['Espagnol', 'Français', 'Arabe']","Montréal, Canada",Mobile,Dans 3 mois,"Expériences: Chargé de communication web chez StartDev (2021-2022). Diplômes: MBA Management Digital. Certifications: Adobe Certified Expert. Compétences techniques: SEO, Content Creation, Copywriting, Social Media, Analytics, Email Campaigns, Brand Management. Compétences comportementales: Adaptabilité, Travail en équipe, Communication. Langues: Espagnol, Français, Arabe. Localisation: Montréal, Canada. Mobilité: Mobile. Disponibilité: Dans 3 mois. Poste recherché: Chargé de communication web."
,,,,,,,,,,,325.0,1.0,Master Design,Aucune,"['Content Creation', 'Social Media', 'Digital Strategy', 'SEO']","['Créativité', 'Pensée analytique', 'Leadership']","['Espagnol', 'Français']","Bruxelles, Belgique",Ouvert au télétravail,Dans 3 mois,"Expériences: Chargé de communication web chez CloudInnovate (2022-2023). Diplômes: Master Design. Certifications: Aucune. Compétences techniques: Content Creation, Social Media, Digital Strategy, SEO. Compétences comportementales: Créativité, Pensée analytique, Leadership. Langues: Espagnol, Français. Localisation: Bruxelles, Belgique. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Chargé de communication web."
,,,,,,,,,,,326.0,14.0,PhD en Intelligence Artificielle,Kubernetes Administrator,"['Copywriting', 'Analytics', 'SEO', 'Social Media', 'Email Campaigns', 'Brand Management']","['Pensée analytique', 'Esprit critique', 'Empathie']","['Français', 'Allemand', 'Espagnol']","Abidjan, Côte d’Ivoire",Ouvert au télétravail,Dans 3 mois,"Expériences: Chef de projet communication digitale chez BigDataCorp (2019-2021). Chef de projet communication digitale chez HealthAI (2015-2018). Chef de projet communication digitale chez InnovateLab (2010-2013). Diplômes: PhD en Intelligence Artificielle. Certifications: Kubernetes Administrator. Compétences techniques: Copywriting, Analytics, SEO, Social Media, Email Campaigns, Brand Management. Compétences comportementales: Pensée analytique, Esprit critique, Empathie. Langues: Français, Allemand, Espagnol. Localisation: Abidjan, Côte d’Ivoire. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Chef de projet communication digitale."
,,,,,,,,,,,327.0,1.0,Master Informatique,AWS Certified Solutions Architect,"['Content Creation', 'Email Campaigns', 'Analytics', 'SEO', 'Social Media', 'Digital Strategy', 'Brand Management']","['Empathie', 'Leadership', 'Pensée analytique']","['Anglais', 'Arabe']","Casablanca, Maroc",Pas mobile,Immédiate,"Expériences: Chef de projet communication digitale chez SmartTech (2022-2023). Diplômes: Master Informatique. Certifications: AWS Certified Solutions Architect. Compétences techniques: Content Creation, Email Campaigns, Analytics, SEO, Social Media, Digital Strategy, Brand Management. Compétences comportementales: Empathie, Leadership, Pensée analytique. Langues: Anglais, Arabe. Localisation: Casablanca, Maroc. Mobilité: Pas mobile. Disponibilité: Immédiate. Poste recherché: Chef de projet communication digitale."
,,,,,,,,,,,328.0,9.0,PhD en Intelligence Artificielle,Microsoft Azure Administrator,"['SEO', 'Content Creation', 'Brand Management', 'Analytics', 'Copywriting', 'Email Campaigns']","['Adaptabilité', 'Gestion du temps', 'Esprit critique']","['Français', 'Espagnol']","Montréal, Canada",Pas mobile,Dans 1 mois,"Expériences: Chef de projet communication digitale chez CloudInnovate (2020-2023). Chef de projet communication digitale chez StartDev (2014-2015). Diplômes: PhD en Intelligence Artificielle. Certifications: Microsoft Azure Administrator. Compétences techniques: SEO, Content Creation, Brand Management, Analytics, Copywriting, Email Campaigns. Compétences comportementales: Adaptabilité, Gestion du temps, Esprit critique. Langues: Français, Espagnol. Localisation: Montréal, Canada. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Chef de projet communication digitale."
,,,,,,,,,,,329.0,5.0,Licence Informatique,Kubernetes Administrator,"['Social Media', 'Content Creation', 'SEO', 'Digital Strategy']","['Esprit critique', 'Adaptabilité', 'Empathie']","['Allemand', 'Français', 'Espagnol']","Montréal, Canada",Ouvert au télétravail,Dans 3 mois,"Expériences: Chef de projet communication digitale chez CloudOps (2019-2021). Diplômes: Licence Informatique. Certifications: Kubernetes Administrator. Compétences techniques: Social Media, Content Creation, SEO, Digital Strategy. Compétences comportementales: Esprit critique, Adaptabilité, Empathie. Langues: Allemand, Français, Espagnol. Localisation: Montréal, Canada. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Chef de projet communication digitale."
,,,,,,,,,,,330.0,9.0,Licence Informatique,AWS Certified Solutions Architect,"['Email Campaigns', 'Social Media', 'Analytics', 'SEO', 'Digital Strategy', 'Copywriting', 'Content Creation']","['Esprit critique', 'Communication', 'Travail en équipe']","['Espagnol', 'Allemand', 'Français']","Casablanca, Maroc",Mobile,Dans 1 mois,"Expériences: Responsable communication digitale chez DevFactory (2019-2021). Responsable communication digitale chez CloudOps (2016-2018). Responsable communication digitale chez HealthAI (2016-2021). Diplômes: Licence Informatique. Certifications: AWS Certified Solutions Architect. Compétences techniques: Email Campaigns, Social Media, Analytics, SEO, Digital Strategy, Copywriting, Content Creation. Compétences comportementales: Esprit critique, Communication, Travail en équipe. Langues: Espagnol, Allemand, Français. Localisation: Casablanca, Maroc. Mobilité: Mobile. Disponibilité: Dans 1 mois. Poste recherché: Responsable communication digitale."
,,,,,,,,,,,331.0,9.0,Master Informatique,Kubernetes Administrator,"['Social Media', 'SEO', 'Digital Strategy', 'Analytics', 'Copywriting']","['Gestion du temps', 'Empathie', 'Esprit critique']","['Allemand', 'Arabe']","Bruxelles, Belgique",Ouvert au télétravail,Dans 1 mois,"Expériences: Responsable communication digitale chez FinTechX (2020-2023). Responsable communication digitale chez InnovateLab (2017-2022). Diplômes: Master Informatique. Certifications: Kubernetes Administrator. Compétences techniques: Social Media, SEO, Digital Strategy, Analytics, Copywriting. Compétences comportementales: Gestion du temps, Empathie, Esprit critique. Langues: Allemand, Arabe. Localisation: Bruxelles, Belgique. Mobilité: Ouvert au télétravail. Disponibilité: Dans 1 mois. Poste recherché: Responsable communication digitale."
,,,,,,,,,,,332.0,11.0,Master Design,Adobe Certified Expert,"['Copywriting', 'Social Media', 'Content Creation', 'Digital Strategy']","['Empathie', 'Pensée analytique', 'Esprit critique']","['Espagnol', 'Arabe']","Montréal, Canada",Ouvert au télétravail,Dans 3 mois,"Expériences: Responsable communication digitale chez DevFactory (2017-2021). Responsable communication digitale chez DevFactory (2017-2021). Diplômes: Master Design. Certifications: Adobe Certified Expert. Compétences techniques: Copywriting, Social Media, Content Creation, Digital Strategy. Compétences comportementales: Empathie, Pensée analytique, Esprit critique. Langues: Espagnol, Arabe. Localisation: Montréal, Canada. Mobilité: Ouvert au télétravail. Disponibilité: Dans 3 mois. Poste recherché: Responsable communication digitale."
,,,,,,,,,,,333.0,12.0,Diplôme d’ingénieur Logiciel,Scrum Master,"['Social Media', 'Email Campaigns', 'Content Creation', 'SEO', 'Brand Management']","['Créativité', 'Gestion du temps', 'Résolution de problèmes']","['Allemand', 'Arabe']","Paris, France",Pas mobile,Dans 1 mois,"Expériences: Responsable communication digitale chez StartDev (2016-2018). Responsable communication digitale chez DevFactory (2018-2022). Diplômes: Diplôme d’ingénieur Logiciel. Certifications: Scrum Master. Compétences techniques: Social Media, Email Campaigns, Content Creation, SEO, Brand Management. Compétences comportementales: Créativité, Gestion du temps, Résolution de problèmes. Langues: Allemand, Arabe. Localisation: Paris, France. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Responsable communication digitale."
,,,,,,,,,,,334.0,5.0,MBA Management Digital,Google Data Engineer,"['Payment Gateways', 'Inventory Management', 'Magento', 'Conversion Optimization', 'Customer Analytics', 'E-commerce Platforms']","['Travail en équipe', 'Gestion du temps', 'Résolution de problèmes']","['Français', 'Espagnol']","Dakar, Sénégal",Pas mobile,Dans 3 mois,"Expériences: Chargé e-commerce chez HealthAI (2019-2023). Chargé e-commerce chez CloudInnovate (2019-2020). Diplômes: MBA Management Digital. Certifications: Google Data Engineer. Compétences techniques: Payment Gateways, Inventory Management, Magento, Conversion Optimization, Customer Analytics, E-commerce Platforms. Compétences comportementales: Travail en équipe, Gestion du temps, Résolution de problèmes. Langues: Français, Espagnol. Localisation: Dakar, Sénégal. Mobilité: Pas mobile. Disponibilité: Dans 3 mois. Poste recherché: Chargé e-commerce."
,,,,,,,,,,,335.0,14.0,PhD en Intelligence Artificielle,Microsoft Azure Administrator,"['Magento', 'Inventory Management', 'Shopify', 'E-commerce Platforms', 'Customer Analytics', 'Conversion Optimization', 'Payment Gateways']","['Gestion du temps', 'Pensée analytique', 'Empathie']","['Espagnol', 'Allemand', 'Français']","Montréal, Canada",Ouvert au télétravail,Dans 1 mois,"Expériences: Chargé e-commerce chez CloudInnovate (2020-2021). Chargé e-commerce chez FinTechX (2017-2018). Diplômes: PhD en Intelligence Artificielle. Certifications: Microsoft Azure Administrator. Compétences techniques: Magento, Inventory Management, Shopify, E-commerce Platforms, Customer Analytics, Conversion Optimization, Payment Gateways. Compétences comportementales: Gestion du temps, Pensée analytique, Empathie. Langues: Espagnol, Allemand, Français. Localisation: Montréal, Canada. Mobilité: Ouvert au télétravail. Disponibilité: Dans 1 mois. Poste recherché: Chargé e-commerce."
,,,,,,,,,,,336.0,5.0,Master Design,AWS Certified Solutions Architect,"['Inventory Management', 'Payment Gateways', 'E-commerce Platforms', 'Shopify', 'Magento', 'SEO', 'Customer Analytics']","['Communication', 'Empathie', 'Travail en équipe']","['Arabe', 'Français']","Casablanca, Maroc",Pas mobile,Dans 1 mois,"Expériences: Chargé e-commerce chez TechCorp (2020-2023). Chargé e-commerce chez StartDev (2018-2020). Diplômes: Master Design. Certifications: AWS Certified Solutions Architect. Compétences techniques: Inventory Management, Payment Gateways, E-commerce Platforms, Shopify, Magento, SEO, Customer Analytics. Compétences comportementales: Communication, Empathie, Travail en équipe. Langues: Arabe, Français. Localisation: Casablanca, Maroc. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Chargé e-commerce."
,,,,,,,,,,,337.0,6.0,Master Data Science,Aucune,"['Inventory Management', 'SEO', 'E-commerce Platforms', 'Customer Analytics', 'Conversion Optimization', 'Magento']","['Leadership', 'Pensée analytique', 'Gestion du temps']","['Français', 'Allemand', 'Arabe']","Bruxelles, Belgique",Ouvert au télétravail,Immédiate,"Expériences: Chargé e-commerce chez CloudOps (2018-2023). Chargé e-commerce chez HealthAI (2019-2020). Diplômes: Master Data Science. Certifications: Aucune. Compétences techniques: Inventory Management, SEO, E-commerce Platforms, Customer Analytics, Conversion Optimization, Magento. Compétences comportementales: Leadership, Pensée analytique, Gestion du temps. Langues: Français, Allemand, Arabe. Localisation: Bruxelles, Belgique. Mobilité: Ouvert au télétravail. Disponibilité: Immédiate. Poste recherché: Chargé e-commerce."
